Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Personalised Message On Cake (product.metafields.custom.personalised_message_on_cake),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Allergen information (product.metafields.shopify.allergen-information),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
the-pretty-in-pink-hello-kitty-cake,Hello Kitty Cake,"<p data-path-to-node=""5"">Delight your little one with ""Hello Kitty Cake"" from <b data-path-to-node=""5"" data-index-in-node=""72"">Cake Corner</b>. This charming, hand-piped masterpiece brings one of the world’s most beloved characters to life in a vibrant explosion of color and texture. Perfect for birthdays, school parties, or any fan of the iconic kitty, this cake is as sweet and cheerful as the celebration itself.</p>
<ul data-path-to-node=""7"">
<li>
<p data-path-to-node=""7,0,0""><b data-path-to-node=""7,0,0"" data-index-in-node=""0"">Iconic Character Art:</b> Features a large, expertly piped Hello Kitty face at the center, complete with her signature red bow and sweet expression.</p>
</li>
<li>
<p data-path-to-node=""7,1,0""><b data-path-to-node=""7,1,0"" data-index-in-node=""0"">Intricate Rosette Texture:</b> The entire cake is decorated with thousands of tiny, hand-piped buttercream rosettes, creating a soft and fluffy 3D effect.</p>
</li>
<li>
<p data-path-to-node=""7,2,0""><b data-path-to-node=""7,2,0"" data-index-in-node=""0"">Vibrant Two-Tone Palette:</b> A striking contrast of bright bubblegum pink on top and deep royal purple on the sides for a bold, fun look.</p>
</li>
<li>
<p data-path-to-node=""7,3,0""><b data-path-to-node=""7,3,0"" data-index-in-node=""0"">Unique Scalloped Shape:</b> The cake features a custom-carved scalloped edge, adding extra dimension and character to the design.</p>
</li>
<li>
<p data-path-to-node=""7,4,0""><b data-path-to-node=""7,4,0"" data-index-in-node=""0"">Artisan Quality:</b> Hand-crafted using premium ingredients to ensure a moist, delicious cake that tastes just as amazing as it looks.</p>
</li>
<li>
<p data-path-to-node=""7,5,0""><b data-path-to-node=""7,5,0"" data-index-in-node=""0"">Professional Presentation:</b> Displayed on a sturdy silver foil board, making it ready for any party table.</p>
</li>
</ul>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#BirthdayGirl, #CakeCorner, #CharacterCakes, #CustomBaking, #HelloKittyCake, #KidsBirthdayCakes, #PinkAndPurpleCake, #PrettyInPink",true,Flavor,unflavored,product.metafields.shopify.flavor,Size,"8""",,,,,,0.0,shopify,10,deny,manual,55.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20260104-WA0146.jpg?v=1768739660,1,"",false,,Shop The Pretty in Pink Hello Kitty Cake at Cake Corner. A hand-piped pink & purple birthday cake with the iconic Hello Kitty face. Perfect for her special day!,,,,,,,,,,,,,,,,eggs; milk; wheat,unflavored; red-velvet; choclate-sponge,wheat,,kg,,,active
the-pretty-in-pink-hello-kitty-cake,,,,,,,,,unflavored,,,"10""",,,,,,0.0,shopify,10,deny,manual,75.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20260104-WA0099.jpg?v=1768739702,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-pretty-in-pink-hello-kitty-cake,,,,,,,,,red-velvet,,,"8""",,,,,,0.0,shopify,10,deny,manual,55.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-pretty-in-pink-hello-kitty-cake,,,,,,,,,red-velvet,,,"10""",,,,,,0.0,shopify,10,deny,manual,75.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-pretty-in-pink-hello-kitty-cake,,,,,,,,,choclate-sponge,,,"8""",,,,,,0.0,shopify,10,deny,manual,55.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-pretty-in-pink-hello-kitty-cake,,,,,,,,,choclate-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,75.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-up-away-hot-air-balloon-cake,Hot Air Balloon Cake (Colour Customise),"<p data-path-to-node=""5"">Take your celebration to new heights with ""The Up &amp; Away Hot Air Balloon Cake"" from <b data-path-to-node=""5"" data-index-in-node=""84"">Cake Corner</b>. This enchanting two-tier masterpiece is perfect for a first birthday or a ""travel-themed"" baby shower. With its soft pastel palette and playful 3D elements, this cake captures the wonder and joy of a little one's big adventure.</p>
<ul data-path-to-node=""7"">
<li>
<p data-path-to-node=""7,0,0""><b data-path-to-node=""7,0,0"" data-index-in-node=""0"">Whimsical Two-Tier Architecture:</b> A beautifully stacked design featuring a crisp white base tier and a sky-blue top tier.</p>
</li>
<li>
<p data-path-to-node=""7,1,0""><b data-path-to-node=""7,1,0"" data-index-in-node=""0"">3D Hot Air Balloon Topper:</b> Crowned with a hand-sculpted pink and white striped hot air balloon nestled among fluffy white fondant clouds.</p>
</li>
<li>
<p data-path-to-node=""7,2,0""><b data-path-to-node=""7,2,0"" data-index-in-node=""0"">Personalized Milestone Design:</b> Features a bold pink ""1"" topper and the name ""EZRA"" centered on a charming floral bunting banner.</p>
</li>
<li>
<p data-path-to-node=""7,3,0""><b data-path-to-node=""7,3,0"" data-index-in-node=""0"">Detailed Fondant Artistry:</b> The base tier is decorated with colorful 2D hot air balloons floating above a lush, hand-piped green grass border.</p>
</li>
<li>
<p data-path-to-node=""7,4,0""><b data-path-to-node=""7,4,0"" data-index-in-node=""0"">Charming Bunting &amp; Floral Accents:</b> Delicate pink and white bunting wraps around the top tier, accented with tiny hand-molded flowers.</p>
</li>
<li>
<p data-path-to-node=""7,5,0""><b data-path-to-node=""7,5,0"" data-index-in-node=""0"">Artisan Freshness:</b> Every tier is baked fresh using premium ingredients to ensure a light, delicious flavor that delights both children and adults.</p>
</li>
</ul>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#AdventureAwaits, #BabyShowerCakes, #CakeCorner, #CustomKidsCakes, #FirstBirthdayCake, #HotAirBalloonCake, #UpAndAwayTheme, #WhimsicalCakes",true,Flavor,red-velvet,product.metafields.shopify.flavor,Size,"10""",,,,,,0.0,shopify,10,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20260104-WA0098.jpg?v=1767548475,1,"",false,,Shop The Up & Away Hot Air Balloon Cake at Cake Corner. A 2-tier blue & white 1st birthday cake with a 3D balloon topper & custom name. Perfect for big adventures!,,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
the-up-away-hot-air-balloon-cake,,,,,,,,,choclate-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20260104-WA0111.jpg?v=1767548484,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-up-away-hot-air-balloon-cake,,,,,,,,,victoria-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,250.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-peter-rabbit-woodland-tiered-cake,The Peter Rabbit Woodland Tiered Cake,"<p data-path-to-node=""5"">Hop into a world of imagination with ""The Peter Rabbit Woodland Tiered Cake"" from <b data-path-to-node=""5"" data-index-in-node=""82"">Cake Corner</b>. This beautiful two-tier creation is a tribute to the classic tale of the mischievous bunny in the blue coat. Featuring a mix of hand-crafted fondant details and fresh garden colors, it is the perfect centerpiece for a first birthday or a whimsical baby shower.</p>
<ul data-path-to-node=""7"">
<li>
<p data-path-to-node=""7,0,0""><b data-path-to-node=""7,0,0"" data-index-in-node=""0"">Charming Two-Tier Design:</b> A stately stacked cake featuring a lush sky-blue base tier and a clean, white top tier.</p>
</li>
<li>
<p data-path-to-node=""7,1,0""><b data-path-to-node=""7,1,0"" data-index-in-node=""0"">Peter Rabbit Character Topper:</b> Crowned with a beautifully hand-sculpted edible bunny figure wearing his signature blue jacket.</p>
</li>
<li>
<p data-path-to-node=""7,2,0""><b data-path-to-node=""7,2,0"" data-index-in-node=""0"">Woodland Garden Details:</b> Meticulously decorated with hand-molded fondant carrots, garden leaves, and delicate blue roses.</p>
</li>
<li>
<p data-path-to-node=""7,3,0""><b data-path-to-node=""7,3,0"" data-index-in-node=""0"">Custom Milestone Banner:</b> Features a personalized 3D fondant banner—""Name""—to celebrate your child's name and age in style.</p>
</li>
<li>
<p data-path-to-node=""7,4,0""><b data-path-to-node=""7,4,0"" data-index-in-node=""0"">Meadow Grass Piping:</b> The top tier is finished with hand-piped green ""grass"" accents and tiny purple blossoms to bring the garden to life.</p>
</li>
<li>
<p data-path-to-node=""7,5,0""><b data-path-to-node=""7,5,0"" data-index-in-node=""0"">Artisan Finish:</b> Decorated with shimmering silver edible pearls (dragees) and a playful turquoise buttercream ruffle at the base.</p>
</li>
</ul>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#BirthdayCakeInspo, #BunnyCake, #CakeCorner, #CustomKidsCakes, #FirstBirthdayCake, #GardenParty, #PeterRabbitCake, #WoodlandTheme",true,Flavor,red-velvet,product.metafields.shopify.flavor,Size,"10""",,,,,,0.0,shopify,10,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20260104-WA0089.jpg?v=1767548144,1,"",false,,"Shop The Peter Rabbit Woodland Tiered Cake at Cake Corner. A 2-tier blue & white 1st birthday cake with a bunny topper, fondant carrots & custom name banner.",,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
the-peter-rabbit-woodland-tiered-cake,,,,,,,,,choclate-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,250.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-peter-rabbit-woodland-tiered-cake,,,,,,,,,victoria-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,250.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-rosette-princess-doll-cake,The Rosette Princess Doll Cake,"<p data-path-to-node=""5"">Give your little princess the royal treatment with ""The Rosette Princess Doll Cake"" from <b data-path-to-node=""5"" data-index-in-node=""89"">Cake Corner</b>. This exquisite creation features a classic doll centerpiece dressed in a voluminous, hand-piped gown of vanilla and pink buttercream rosettes. Perfect for birthdays or shared celebrations, this cake combines the joy of a new toy with the indulgence of a gourmet dessert.</p>
<ul data-path-to-node=""7"">
<li>
<p data-path-to-node=""7,0,0""><b data-path-to-node=""7,0,0"" data-index-in-node=""0"">Textured Rosette Gown:</b> A stunning, bell-shaped gown meticulously crafted with hundreds of hand-piped white buttercream rosettes and delicate pink accents.</p>
</li>
<li>
<p data-path-to-node=""7,1,0""><b data-path-to-node=""7,1,0"" data-index-in-node=""0"">Royal Keepsake Doll:</b> Features a beautiful blonde doll centerpiece with a pink bodice, ready to be played with long after the party ends.</p>
</li>
<li>
<p data-path-to-node=""7,2,0""><b data-path-to-node=""7,2,0"" data-index-in-node=""0"">Whimsical Garden Accents:</b> The gown is further embellished with deep red edible roses and shimmering pink fondant butterflies for a magical touch.</p>
</li>
<li>
<p data-path-to-node=""7,3,0""><b data-path-to-node=""7,3,0"" data-index-in-node=""0"">Double Celebration Message:</b> Includes a personalized hand-piped message on the silver cake board, such as ""Happy Birthday,"" making it ideal for shared family milestones.</p>
</li>
<li>
<p data-path-to-node=""7,4,0""><b data-path-to-node=""7,4,0"" data-index-in-node=""0"">Elegant Presentation:</b> Displayed on a professional silver foil board to add a touch of sparkle to your dessert table.</p>
</li>
</ul>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#BirthdayPrincess, #CakeCorner, #CustomCakes, #DollCake, #FamilyCelebration, #GirlsBirthdayCake, #PrincessCake, #RosetteCake",true,Flavor,red-velvet,product.metafields.shopify.flavor,Size,"6""",,,,,,0.0,shopify,10,deny,manual,35.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/8d8a7dbe-b32d-4038-b60e-66aee72b74ba.jpg?v=1768731343,1,"",false,,"Shop The Rosette Princess Doll Cake at Cake Corner. A white & pink rosette gown cake with a doll topper, butterflies & custom names. Make her birthday magical!",,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
the-rosette-princess-doll-cake,,,,,,,,,red-velvet,,,"8""",,,,,,0.0,shopify,10,deny,manual,50.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-rosette-princess-doll-cake,,,,,,,,,red-velvet,,,"10""",,,,,,0.0,shopify,10,deny,manual,80.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-rosette-princess-doll-cake,,,,,,,,,choclate-sponge,,,"6""",,,,,,0.0,shopify,10,deny,manual,35.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-rosette-princess-doll-cake,,,,,,,,,choclate-sponge,,,"8""",,,,,,0.0,shopify,10,deny,manual,50.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-rosette-princess-doll-cake,,,,,,,,,choclate-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,80.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-rosette-princess-doll-cake,,,,,,,,,victoria-sponge,,,"6""",,,,,,0.0,shopify,10,deny,manual,35.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-rosette-princess-doll-cake,,,,,,,,,victoria-sponge,,,"8""",,,,,,0.0,shopify,10,deny,manual,50.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-rosette-princess-doll-cake,,,,,,,,,victoria-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,80.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-frozen-anna-strawberry-drip,The Frozen Anna Strawberry Drip Picture Cake,"<p data-path-to-node=""5"">Celebrate your little princess with ""The Frozen Anna Strawberry Drip"" from <b data-path-to-node=""5"" data-index-in-node=""75"">Cake Corner</b>. This vibrant and delicious round cake is the perfect choice for fans of the courageous Princess Anna. Combining fresh fruit, decadent chocolate, and magical character art, it is a delightful centerpiece for a 6th birthday or any Frozen-themed celebration.</p>
<ul data-path-to-node=""7"">
<li>
<p data-path-to-node=""7,0,0""><b data-path-to-node=""7,0,0"" data-index-in-node=""0"">Personalized Character Portrait:</b> Features a high-quality edible image of Princess Anna at the center, customized with ""Happy 6th Birthday"" in an elegant pink script.</p>
</li>
<li>
<p data-path-to-node=""7,1,0""><b data-path-to-node=""7,1,0"" data-index-in-node=""0"">Fresh Berry Garnish:</b> Topped with juicy, hand-selected fresh strawberries that provide a bright, natural contrast to the sweet frosting.</p>
</li>
<li>
<p data-path-to-node=""7,2,0""><b data-path-to-node=""7,2,0"" data-index-in-node=""0"">Decadent Dark Drip:</b> A rich, smooth dark chocolate ganache cascades down the sides of the crisp white buttercream for a modern and indulgent look.</p>
</li>
<li>
<p data-path-to-node=""7,3,0""><b data-path-to-node=""7,3,0"" data-index-in-node=""0"">Artisan Piping:</b> Crowned with a full circle of fluffy, hand-piped vanilla buttercream rosettes that frame the character art perfectly.</p>
</li>
<li>
<p data-path-to-node=""7,4,0""><b data-path-to-node=""7,4,0"" data-index-in-node=""0"">Intricate Chocolate Accents:</b> Adorned with delicate, hand-crafted dark chocolate filigree shards for an added touch of sophistication.</p>
</li>
<li>
<p data-path-to-node=""7,5,0""><b data-path-to-node=""7,5,0"" data-index-in-node=""0"">Baked Fresh to Order:</b> Crafted with the finest ingredients to ensure a moist and flavorful cake that guests of all ages will enjoy.</p>
</li>
</ul>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#6thBirthday, #CakeCorner, #CustomCakes, #DisneyInspired, #FrozenAnnaCake, #KidsBirthdayCakes, #PrincessAnna, #StrawberryDripCake",true,Flavor,red-velvet,product.metafields.shopify.flavor,Size,"8""",,,,,,0.0,shopify,10,deny,manual,37.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/IMG-20260104-WA0063.jpg?v=1768731065,1,"",false,,"Shop The Frozen Anna Strawberry Drip at Cake Corner. A white birthday cake with fresh strawberries, chocolate drips & an Anna edible image. Order for your fan!",,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
the-frozen-anna-strawberry-drip,,,,,,,,,red-velvet,,,"10""",,,,,,0.0,shopify,10,deny,manual,50.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-frozen-anna-strawberry-drip,,,,,,,,,choclate-sponge,,,"8""",,,,,,0.0,shopify,10,deny,manual,37.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-frozen-anna-strawberry-drip,,,,,,,,,choclate-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,50.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-frozen-anna-strawberry-drip,,,,,,,,,victoria-sponge,,,"8""",,,,,,0.0,shopify,10,deny,manual,37.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-frozen-anna-strawberry-drip,,,,,,,,,victoria-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,50.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-superman-hero-cake,The Superman Hero Cake,"<p data-path-to-node=""5"">Soar to new heights with ""The Superman Hero Cake"" from <b data-path-to-node=""5"" data-index-in-node=""55"">Cake Corner</b>. This vibrant, action-packed design is the ultimate tribute to the Man of Steel, making it a ""super"" choice for birthdays and special milestones. Featuring the iconic primary colors of the world’s most famous hero, this cake is guaranteed to be the centerpiece of any superhero-themed party.</p>
<p data-path-to-node=""6""><b data-path-to-node=""6"" data-index-in-node=""0"">Key Features:</b></p>
<ul data-path-to-node=""7"">
<li>
<p data-path-to-node=""7,0,0""><b data-path-to-node=""7,0,0"" data-index-in-node=""0"">Iconic Hero Palette:</b> Enveloped in a bold, smooth red fondant and accented with a bright yellow base ribbon for a classic comic-book aesthetic.</p>
</li>
<li>
<p data-path-to-node=""7,1,0""><b data-path-to-node=""7,1,0"" data-index-in-node=""0"">Superman Action Topper:</b> Features a high-quality, standing Superman figure in full costume, ready to save the day atop the cake.</p>
</li>
<li>
<p data-path-to-node=""7,2,0""><b data-path-to-node=""7,2,0"" data-index-in-node=""0"">Custom 3D Lettering:</b> Your personalized message—""Happy 4th Birthday ""—is hand-crafted in bold, deep blue 3D fondant lettering for maximum impact.</p>
</li>
<li>
<p data-path-to-node=""7,3,0""><b data-path-to-node=""7,3,0"" data-index-in-node=""0"">Symbolic Detailing:</b> The sides of the cake are decorated with the legendary ""S"" shield emblem and age-specific ""4"" cutouts, all in vibrant superhero yellow and green.</p>
</li>
<li>
<p data-path-to-node=""7,4,0""><b data-path-to-node=""7,4,0"" data-index-in-node=""0"">Premium Ingredients:</b> Baked fresh with top-quality ingredients, ensuring a delicious experience that is as powerful as the hero himself.</p>
</li>
</ul>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#4thBirthday, #CakeCorner, #CustomBirthdayCakes, #HeroParty, #KidsCakes, #ManOfSteel, #SuperheroBirthday, #SupermanCake",true,Flavor,red-velvet,product.metafields.shopify.flavor,Size,"8""",,,,,,0.0,shopify,10,deny,manual,95.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/f34b0574-36fa-4b22-b74d-321f06dee697.jpg?v=1768731597,1,"",false,,"Shop The Superman Hero Cake at Cake Corner. A red & yellow 4th birthday cake with a Superman topper, ""S"" shield emblems & custom name. A super choice for kids!",,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
the-superman-hero-cake,,,,,,,,,red-velvet,,,"10""",,,,,,0.0,shopify,10,deny,manual,130.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-superman-hero-cake,,,,,,,,,choclate-sponge,,,"8""",,,,,,0.0,shopify,10,deny,manual,95.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-superman-hero-cake,,,,,,,,,choclate-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,130.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-superman-hero-cake,,,,,,,,,victoria-sponge,,,"8""",,,,,,0.0,shopify,10,deny,manual,95.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-superman-hero-cake,,,,,,,,,victoria-sponge,,,"10""",,,,,,0.0,shopify,10,deny,manual,130.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
the-frozen-princess-doll-cake,The Frozen Princess Doll Cake,"<p data-path-to-node=""5"">Make her birthday dreams come true with ""The Frozen Princess Doll Cake"" from <b data-path-to-node=""5"" data-index-in-node=""77"">Cake Corner</b>. This enchanting creation features a beautiful princess doll centerpiece, elegantly dressed in a cascading gown made entirely of delicious, hand-piped buttercream. Inspired by the beloved ice queen, this cake is the perfect surprise for any ""Frozen"" fan celebrating her special day.</p>
<ul data-path-to-node=""7"">
<li>
<p data-path-to-node=""7,0,0""><b data-path-to-node=""7,0,0"" data-index-in-node=""0"">Bespoke Buttercream Gown:</b> A magnificent, full-skirted gown crafted from textured shades of ocean blue and frosty aquamarine buttercream.</p>
</li>
<li>
<p data-path-to-node=""7,1,0""><b data-path-to-node=""7,1,0"" data-index-in-node=""0"">Intricate Ice Crystals:</b> The gown is adorned with hand-piped white ""frozen"" ruffles and shimmering silver edible stars to mimic falling snow.</p>
</li>
<li>
<p data-path-to-node=""7,2,0""><b data-path-to-node=""7,2,0"" data-index-in-node=""0"">Princess Doll Topper:</b> Features a stunning doll with a silver tiara, making for a beautiful keepsake long after the cake is enjoyed.</p>
</li>
<li>
<p data-path-to-node=""7,3,0""><b data-path-to-node=""7,3,0"" data-index-in-node=""0"">Custom Birthday Message:</b> Includes a personalized hand-piped message on the cake board, such as ""Happy 3rd Meeran,"" in a whimsical chocolate script.</p>
</li>
<li>
<p data-path-to-node=""7,4,0""><b data-path-to-node=""7,4,0"" data-index-in-node=""0"">Sparkling Details:</b> Accented with delicate edible silver pearls (dragees) that add a magical, icy glisten to the dress.</p>
</li>
<li>
<p data-path-to-node=""7,5,0""><b data-path-to-node=""7,5,0"" data-index-in-node=""0"">Premium Artisan Quality:</b> Baked fresh with high-quality ingredients, ensuring a light and fluffy interior that children and adults alike will love.</p>
</li>
</ul>",CAKE CORNER,"Food, Beverages & Tobacco > Food Items > Bakery > Cakes & Dessert Bars > Cakes",Cake,"#CakeCorner, #CustomCakes, #DisneyInspired, #FrozenCake, #FrozenParty, #GirlBirthdayIdeas, #KidsBirthdayCakes, #PrincessDollCake",true,Flavor,red-velvet,product.metafields.shopify.flavor,Size,"6""",,,,,,0.0,shopify,10,deny,manual,35.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0970/4708/5421/files/f07ebcd4-1908-42d7-99b0-860f37c722a0.jpg?v=1768731718,1,"",false,,"Shop The Frozen Princess Doll Cake at Cake Corner. A blue buttercream gown cake with a doll topper, silver stars & custom name. Perfect for a magical birthday!",,,,,,,,,,,,,,,,eggs; milk; wheat,red-velvet; choclate-sponge; victoria-sponge,wheat,,kg,,,active
